id,adm,name,class,gender,school,school_id
mock_c255730a_G8A_045,MOCK-C255-G8A-045,"Janet Kibet Korir","Grade 8 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_046,MOCK-C255-G8A-046,"Daniel Gitau Nyokabi","Grade 8 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_047,MOCK-C255-G8A-047,"Linet Wambui Otieno","Grade 8 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_048,MOCK-C255-G8A-048,"Eric Gitau Wairimu","Grade 8 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_049,MOCK-C255-G8A-049,"Caroline Odhiambo Omondi","Grade 8 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_050,MOCK-C255-G8A-050,"Faith Achieng Otieno","Grade 8 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_051,MOCK-C255-G8A-051,"Maureen Mutiso Auma","Grade 8 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_052,MOCK-C255-G8A-052,"Eric Wairimu Njoroge","Grade 8 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_053,MOCK-C255-G8A-053,"Mitchelle Njoroge Atieno","Grade 8 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_054,MOCK-C255-G8A-054,"Brian Rotich Were","Grade 8 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_055,MOCK-C255-G8A-055,"Pauline Onyango Karanja","Grade 8 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_056,MOCK-C255-G8A-056,"Collins Mutiso Wanjiru","Grade 8 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_057,MOCK-C255-G8A-057,"Stella Nyambura Owino","Grade 8 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_058,MOCK-C255-G8A-058,"Ann Onyango Kariuki","Grade 8 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_059,MOCK-C255-G8A-059,"Victor Adhiambo Mutua","Grade 8 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8A_060,MOCK-C255-G8A-060,"Anthony Kibet Otieno","Grade 8 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_001,MOCK-C255-G8B-001,"Ian Nyokabi Auma","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_002,MOCK-C255-G8B-002,"Gideon Kibet Odhiambo","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_003,MOCK-C255-G8B-003,"Duncan Barasa Mutua","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_004,MOCK-C255-G8B-004,"Vincent Owino Mbugua","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_005,MOCK-C255-G8B-005,"Doreen Atieno Kipchoge","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_006,MOCK-C255-G8B-006,"Allan Njoroge Were","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_007,MOCK-C255-G8B-007,"Stephen Adhiambo Odhiambo","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_008,MOCK-C255-G8B-008,"Joseph Omondi Korir","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_009,MOCK-C255-G8B-009,"Gideon Njeri Kamau","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_010,MOCK-C255-G8B-010,"Brian Wanjiru Simiyu","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_011,MOCK-C255-G8B-011,"Doreen Gitau Chepkemoi","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_012,MOCK-C255-G8B-012,"Valentine Kiplagat Odhiambo","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_013,MOCK-C255-G8B-013,"Duncan Nyambura Nyambura","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_014,MOCK-C255-G8B-014,"Sharon Barasa Nyambura","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_015,MOCK-C255-G8B-015,"Felix Ochieng Gitau","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_016,MOCK-C255-G8B-016,"Linet Chepkemoi Adhiambo","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_017,MOCK-C255-G8B-017,"Emmanuel Gitau Wanjiru","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_018,MOCK-C255-G8B-018,"Allan Nyokabi Mutiso","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_019,MOCK-C255-G8B-019,"Rose Odhiambo Juma","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_020,MOCK-C255-G8B-020,"Peter Simiyu Barasa","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_021,MOCK-C255-G8B-021,"Dennis Karanja Otieno","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_022,MOCK-C255-G8B-022,"Duncan Chepkemoi Njeri","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_023,MOCK-C255-G8B-023,"Brian Chebet Korir","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_024,MOCK-C255-G8B-024,"Rose Mutua Wafula","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_025,MOCK-C255-G8B-025,"Pauline Adhiambo Achieng","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_026,MOCK-C255-G8B-026,"Caroline Juma Adhiambo","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_027,MOCK-C255-G8B-027,"Elvis Adhiambo Kariuki","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_028,MOCK-C255-G8B-028,"Cornelius Wairimu Mutua","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_029,MOCK-C255-G8B-029,"Lydia Omondi Mutiso","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_030,MOCK-C255-G8B-030,"Janet Wairimu Wanjiru","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_031,MOCK-C255-G8B-031,"Dennis Gitau Chepkemoi","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_032,MOCK-C255-G8B-032,"Esther Nyokabi Barasa","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_033,MOCK-C255-G8B-033,"Grace Rotich Auma","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_034,MOCK-C255-G8B-034,"Felix Korir Maina","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_035,MOCK-C255-G8B-035,"Allan Mutiso Akinyi","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_036,MOCK-C255-G8B-036,"Charles Wambui Nyambura","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_037,MOCK-C255-G8B-037,"Faith Omondi Korir","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_038,MOCK-C255-G8B-038,"Felix Omondi Barasa","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_039,MOCK-C255-G8B-039,"Nancy Rotich Wambui","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_040,MOCK-C255-G8B-040,"Michael Onyango Chepkemoi","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_041,MOCK-C255-G8B-041,"Samuel Kipchoge Mutiso","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_042,MOCK-C255-G8B-042,"Sylvia Kibet Barasa","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_043,MOCK-C255-G8B-043,"Emmanuel Njeri Omondi","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_044,MOCK-C255-G8B-044,"Cynthia Wafula Cheruiyot","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_045,MOCK-C255-G8B-045,"Gideon Kipchoge Adhiambo","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_046,MOCK-C255-G8B-046,"Nicholas Barasa Nyokabi","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_047,MOCK-C255-G8B-047,"Brayan Achieng Barasa","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_048,MOCK-C255-G8B-048,"Eric Achieng Njoroge","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_049,MOCK-C255-G8B-049,"Nicholas Mutua Omondi","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_050,MOCK-C255-G8B-050,"Sylvia Chepkemoi Wambui","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_051,MOCK-C255-G8B-051,"Grace Wafula Otieno","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_052,MOCK-C255-G8B-052,"Kelvin Njeri Mutiso","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_053,MOCK-C255-G8B-053,"Joy Wairimu Wanjiru","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_054,MOCK-C255-G8B-054,"Beatrice Njoroge Kipchoge","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_055,MOCK-C255-G8B-055,"Christine Kipchoge Kibet","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_056,MOCK-C255-G8B-056,"Ann Maina Akinyi","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_057,MOCK-C255-G8B-057,"Daniel Mwangi Onyango","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_058,MOCK-C255-G8B-058,"Mitchelle Adhiambo Cheruiyot","Grade 8 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_059,MOCK-C255-G8B-059,"Dennis Mbugua Rotich","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G8B_060,MOCK-C255-G8B-060,"Collins Achieng Owino","Grade 8 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_001,MOCK-C255-G9A-001,"Felix Otieno Auma","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_002,MOCK-C255-G9A-002,"Charles Kipchoge Rotich","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_003,MOCK-C255-G9A-003,"Charles Cheruiyot Mutua","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_004,MOCK-C255-G9A-004,"Doreen Gitau Karanja","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_005,MOCK-C255-G9A-005,"Doreen Atieno Odhiambo","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_006,MOCK-C255-G9A-006,"Grace Atieno Barasa","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_007,MOCK-C255-G9A-007,"Emmanuel Onyango Nyokabi","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_008,MOCK-C255-G9A-008,"Samuel Kipchoge Karanja","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_009,MOCK-C255-G9A-009,"Ian Wambui Njeri","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_010,MOCK-C255-G9A-010,"Felix Wanjiru Akinyi","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_011,MOCK-C255-G9A-011,"Victor Wafula Kipchoge","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_012,MOCK-C255-G9A-012,"Linet Mbugua Atieno","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_013,MOCK-C255-G9A-013,"Daniel Kariuki Wafula","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_014,MOCK-C255-G9A-014,"Beatrice Ochieng Akinyi","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_015,MOCK-C255-G9A-015,"Ann Otieno Gitau","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_016,MOCK-C255-G9A-016,"Diana Adhiambo Omondi","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_017,MOCK-C255-G9A-017,"Esther Gitau Njeri","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_018,MOCK-C255-G9A-018,"Charles Kipchoge Juma","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_019,MOCK-C255-G9A-019,"Janet Otieno Achieng","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_020,MOCK-C255-G9A-020,"Emmanuel Kamau Onyango","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_021,MOCK-C255-G9A-021,"Beatrice Mbugua Owino","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_022,MOCK-C255-G9A-022,"Eunice Wairimu Karanja","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_023,MOCK-C255-G9A-023,"Joy Chepkemoi Njoroge","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_024,MOCK-C255-G9A-024,"Mitchelle Gitau Omondi","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_025,MOCK-C255-G9A-025,"Caroline Nyokabi Nyokabi","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_026,MOCK-C255-G9A-026,"Doreen Gitau Owino","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_027,MOCK-C255-G9A-027,"Charles Odhiambo Chepkemoi","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_028,MOCK-C255-G9A-028,"Gideon Atieno Kamau","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_029,MOCK-C255-G9A-029,"Dennis Njeri Wairimu","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_030,MOCK-C255-G9A-030,"Kevin Simiyu Cheruiyot","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_031,MOCK-C255-G9A-031,"Kelvin Omondi Kibet","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_032,MOCK-C255-G9A-032,"Fredrick Maina Omondi","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_033,MOCK-C255-G9A-033,"Christine Chebet Wairimu","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_034,MOCK-C255-G9A-034,"Eunice Otieno Nyambura","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_035,MOCK-C255-G9A-035,"Felix Wanjiru Mutiso","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_036,MOCK-C255-G9A-036,"Nancy Atieno Were","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_037,MOCK-C255-G9A-037,"Mitchelle Mbugua Wafula","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_038,MOCK-C255-G9A-038,"Mitchelle Nyambura Chepkemoi","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_039,MOCK-C255-G9A-039,"Dennis Kiplagat Chepkemoi","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_040,MOCK-C255-G9A-040,"Elvis Barasa Omondi","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_041,MOCK-C255-G9A-041,"Joy Adhiambo Adhiambo","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_042,MOCK-C255-G9A-042,"Pauline Owino Wafula","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_043,MOCK-C255-G9A-043,"Duncan Nyokabi Atieno","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_044,MOCK-C255-G9A-044,"Sylvia Owino Otieno","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_045,MOCK-C255-G9A-045,"Allan Nyambura Ochieng","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_046,MOCK-C255-G9A-046,"Mercy Kipchoge Chebet","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_047,MOCK-C255-G9A-047,"Sylvia Wafula Korir","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_048,MOCK-C255-G9A-048,"Daniel Juma Owino","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_049,MOCK-C255-G9A-049,"Ann Kipchoge Kiplagat","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_050,MOCK-C255-G9A-050,"Daniel Mbugua Karanja","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_051,MOCK-C255-G9A-051,"George Were Njeri","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_052,MOCK-C255-G9A-052,"Diana Rotich Nyokabi","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_053,MOCK-C255-G9A-053,"Dennis Mwangi Rotich","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_054,MOCK-C255-G9A-054,"Doreen Mutua Kipchoge","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_055,MOCK-C255-G9A-055,"Emmanuel Barasa Maina","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_056,MOCK-C255-G9A-056,"Doreen Adhiambo Korir","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_057,MOCK-C255-G9A-057,"Brayan Wambui Ochieng","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_058,MOCK-C255-G9A-058,"Lucy Owino Mutiso","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_059,MOCK-C255-G9A-059,"George Barasa Simiyu","Grade 9 A",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9A_060,MOCK-C255-G9A-060,"Sylvia Ochieng Ochieng","Grade 9 A",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_001,MOCK-C255-G9B-001,"Faith Adhiambo Kariuki","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_002,MOCK-C255-G9B-002,"Joy Mbugua Kipchoge","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_003,MOCK-C255-G9B-003,"Winnie Chebet Juma","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_004,MOCK-C255-G9B-004,"Brenda Achieng Chepkemoi","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_005,MOCK-C255-G9B-005,"Grace Barasa Wanjiru","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_006,MOCK-C255-G9B-006,"Samuel Wafula Chebet","Grade 9 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_007,MOCK-C255-G9B-007,"Nicholas Otieno Chebet","Grade 9 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_008,MOCK-C255-G9B-008,"Maureen Kibet Wambui","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_009,MOCK-C255-G9B-009,"Winnie Mutiso Wambui","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_010,MOCK-C255-G9B-010,"Martin Wairimu Barasa","Grade 9 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_011,MOCK-C255-G9B-011,"Joseph Nyambura Kipchoge","Grade 9 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_012,MOCK-C255-G9B-012,"Kelvin Kariuki Auma","Grade 9 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_013,MOCK-C255-G9B-013,"Sharon Wambui Mwangi","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_014,MOCK-C255-G9B-014,"Allan Achieng Wafula","Grade 9 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_015,MOCK-C255-G9B-015,"Stella Chebet Kamau","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_016,MOCK-C255-G9B-016,"Maureen Kipchoge Atieno","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_017,MOCK-C255-G9B-017,"Emmanuel Auma Juma","Grade 9 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_018,MOCK-C255-G9B-018,"Sharon Mutua Mutua","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_019,MOCK-C255-G9B-019,"Michael Odhiambo Akinyi","Grade 9 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_020,MOCK-C255-G9B-020,"Linet Juma Rotich","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_021,MOCK-C255-G9B-021,"George Rotich Achieng","Grade 9 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_022,MOCK-C255-G9B-022,"Samuel Ochieng Omondi","Grade 9 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_023,MOCK-C255-G9B-023,"Caroline Chebet Njoroge","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_024,MOCK-C255-G9B-024,"Peter Owino Wambui","Grade 9 B",Male,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
mock_c255730a_G9B_025,MOCK-C255-G9B-025,"Valentine Wanjiru Nyokabi","Grade 9 B",Female,"Mbita High School",c255730a-066f-496f-9d4e-5a497be26567
